Reporting country,Reference period,Item,Business type,Item code,Value,Date of extraction (yyyymmdd),"Number of submissions (per reporting country, reference date and undertaking type)"
SPAIN,2020 Q2,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,481.994959,20250930,149
SPAIN,2020 Q2,Reinsurers' share,Non-Life,R0240,3596.609114,20250930,149
SPAIN,2020 Q2,Net,Non-Life,R0300,15789.656022,20250930,149
SPAIN,2020 Q2,Claims incurred,Non-Life,R0301,,20250930,149
SPAIN,2020 Q2,Gross - Direct Business,Non-Life,R0310,9930.742791,20250930,149
SPAIN,2020 Q2,Gross - Proportional reinsurance accepted,Non-Life,R0320,1698.251938,20250930,149
SPAIN,2020 Q2,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,364.906724,20250930,149
SPAIN,2020 Q2,Reinsurers' share,Non-Life,R0340,2382.656992,20250930,149
SPAIN,2020 Q2,Net,Non-Life,R0400,9611.24446,20250930,149
SPAIN,2020 Q2,Changes in other technical provisions,Non-Life,R0401,,20250930,149
SPAIN,2020 Q2,Gross - Direct Business,Non-Life,R0410,10.791039,20250930,149
SPAIN,2020 Q2,Gross - Proportional reinsurance accepted,Non-Life,R0420,0.390327,20250930,149
SPAIN,2020 Q2,Reinsurers' share,Non-Life,R0440,2.73406,20250930,149
SPAIN,2020 Q2,Net,Non-Life,R0500,8.447306,20250930,149
SPAIN,2020 Q2,Expenses incurred,Non-Life,R0550,5032.434277,20250930,149
SPAIN,2020 Q2,Other expenses,Non-Life,R1200,43.852838,20250930,149
SPAIN,2020 Q2,Balance - other technical expenses/income,Non-Life,R1210,,20250930,149
SPAIN,2020 Q2,Total technical expenses,Non-Life,R1300,5076.287115,20250930,149
SPAIN,2020 Q2,Premiums written,Life,R1401,,20250930,149
SPAIN,2020 Q2,Gross,Life,R1410,12096.710478,20250930,149
SPAIN,2020 Q2,Reinsurers' share,Life,R1420,491.804048,20250930,149
SPAIN,2020 Q2,Net,Life,R1500,11604.906431,20250930,149
SPAIN,2020 Q2,Premiums earned,Life,R1501,,20250930,149
SPAIN,2020 Q2,Gross,Life,R1510,11461.413895,20250930,149
SPAIN,2020 Q2,Reinsurers' share,Life,R1520,437.62858,20250930,149
SPAIN,2020 Q2,Net,Life,R1600,11023.785315,20250930,149
SPAIN,2020 Q2,Claims incurred,Life,R1601,,20250930,149
SPAIN,2020 Q2,Gross,Life,R1610,12260.202328,20250930,149
SPAIN,2020 Q2,Reinsurers' share,Life,R1620,179.106065,20250930,149
SPAIN,2020 Q2,Net,Life,R1700,12081.096263,20250930,149
SPAIN,2020 Q2,Changes in other technical provisions,Life,R1701,,20250930,149
SPAIN,2020 Q2,Gross,Life,R1710,57.01531,20250930,149
SPAIN,2020 Q2,Reinsurers' share,Life,R1720,51.898968,20250930,149
SPAIN,2020 Q2,Net,Life,R1800,5.116342,20250930,149
SPAIN,2020 Q2,Expenses incurred,Life,R1900,1816.200355,20250930,149
SPAIN,2020 Q2,Other expenses,Life,R2500,325.849324,20250930,149
SPAIN,2020 Q2,Balance - other technical expenses/income,Life,R2510,,20250930,149
SPAIN,2020 Q2,Total technical expenses,Life,R2600,2142.04968,20250930,149
SPAIN,2020 Q2,Net Combined Ratio,Non-Life,Z0001,0.93,20250930,149
SPAIN,2020 Q2,Net Expense Ratio,Non-Life,Z0002,0.32,20250930,149
SPAIN,2020 Q3,Premiums written,Non-Life,R0101,,20250930,150
SPAIN,2020 Q3,Gross - Direct Business,Non-Life,R0110,25907.493882,20250930,150
SPAIN,2020 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0120,3790.049031,20250930,150
SPAIN,2020 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,849.972246,20250930,150
SPAIN,2020 Q3,Reinsurers' share,Non-Life,R0140,5935.927729,20250930,150
SPAIN,2020 Q3,Net,Non-Life,R0200,24611.587429,20250930,150
SPAIN,2020 Q3,Premiums earned,Non-Life,R0201,,20250930,150
SPAIN,2020 Q3,Gross - Direct Business,Non-Life,R0210,24704.454572,20250930,150
SPAIN,2020 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0220,3761.202071,20250930,150
SPAIN,2020 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,736.495475,20250930,150
SPAIN,2020 Q3,Reinsurers' share,Non-Life,R0240,5400.85258,20250930,150
SPAIN,2020 Q3,Net,Non-Life,R0300,23801.299538,20250930,150
SPAIN,2020 Q3,Claims incurred,Non-Life,R0301,,20250930,150
SPAIN,2020 Q3,Gross - Direct Business,Non-Life,R0310,15251.811568,20250930,150
SPAIN,2020 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0320,2348.444331,20250930,150
SPAIN,2020 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,548.183317,20250930,150
SPAIN,2020 Q3,Reinsurers' share,Non-Life,R0340,3363.737101,20250930,150
SPAIN,2020 Q3,Net,Non-Life,R0400,14784.702115,20250930,150
SPAIN,2020 Q3,Changes in other technical provisions,Non-Life,R0401,,20250930,150
SPAIN,2020 Q3,Gross - Direct Business,Non-Life,R0410,16.525627,20250930,150
SPAIN,2020 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0420,0.427708,20250930,150
SPAIN,2020 Q3,Reinsurers' share,Non-Life,R0440,3.672366,20250930,150
SPAIN,2020 Q3,Net,Non-Life,R0500,13.280969,20250930,150
SPAIN,2020 Q3,Expenses incurred,Non-Life,R0550,7574.785745,20250930,150
SPAIN,2020 Q3,Other expenses,Non-Life,R1200,73.409409,20250930,150
SPAIN,2020 Q3,Balance - other technical expenses/income,Non-Life,R1210,,20250930,150
SPAIN,2020 Q3,Total technical expenses,Non-Life,R1300,7648.195153,20250930,150
SPAIN,2020 Q3,Premiums written,Life,R1401,,20250930,150
SPAIN,2020 Q3,Gross,Life,R1410,18238.109917,20250930,150
SPAIN,2020 Q3,Reinsurers' share,Life,R1420,1942.467361,20250930,150
SPAIN,2020 Q3,Net,Life,R1500,16295.642556,20250930,150
SPAIN,2020 Q3,Premiums earned,Life,R1501,,20250930,150
SPAIN,2020 Q3,Gross,Life,R1510,17986.692252,20250930,150
SPAIN,2020 Q3,Reinsurers' share,Life,R1520,1989.474961,20250930,150
SPAIN,2020 Q3,Net,Life,R1600,15997.217291,20250930,150
SPAIN,2020 Q3,Claims incurred,Life,R1601,,20250930,150
SPAIN,2020 Q3,Gross,Life,R1610,18338.007576,20250930,150
SPAIN,2020 Q3,Reinsurers' share,Life,R1620,477.224142,20250930,150
SPAIN,2020 Q3,Net,Life,R1700,17860.783434,20250930,150
SPAIN,2020 Q3,Changes in other technical provisions,Life,R1701,,20250930,150
SPAIN,2020 Q3,Gross,Life,R1710,-1461.389552,20250930,150
SPAIN,2020 Q3,Reinsurers' share,Life,R1720,10.175017,20250930,150
SPAIN,2020 Q3,Net,Life,R1800,-1471.564569,20250930,150
SPAIN,2020 Q3,Expenses incurred,Life,R1900,2688.250693,20250930,150
SPAIN,2020 Q3,Other expenses,Life,R2500,440.540619,20250930,150
SPAIN,2020 Q3,Balance - other technical expenses/income,Life,R2510,,20250930,150
SPAIN,2020 Q3,Total technical expenses,Life,R2600,3128.791311,20250930,150
SPAIN,2020 Q3,Net Combined Ratio,Non-Life,Z0001,0.94,20250930,150
SPAIN,2020 Q3,Net Expense Ratio,Non-Life,Z0002,0.32,20250930,150
SPAIN,2020 Q4,Premiums written,Non-Life,R0101,,20250930,148
SPAIN,2020 Q4,Gross - Direct Business,Non-Life,R0110,33214.493874,20250930,148
SPAIN,2020 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0120,5084.224812,20250930,148
SPAIN,2020 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,1054.839102,20250930,148
SPAIN,2020 Q4,Reinsurers' share,Non-Life,R0140,7643.539817,20250930,148
SPAIN,2020 Q4,Net,Non-Life,R0200,31710.017972,20250930,148
SPAIN,2020 Q4,Premiums earned,Non-Life,R0201,,20250930,148
SPAIN,2020 Q4,Gross - Direct Business,Non-Life,R0210,33092.066074,20250930,148
SPAIN,2020 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0220,5102.77422,20250930,148
SPAIN,2020 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,1014.594363,20250930,148
SPAIN,2020 Q4,Reinsurers' share,Non-Life,R0240,7226.245174,20250930,148
SPAIN,2020 Q4,Net,Non-Life,R0300,31983.189484,20250930,148
SPAIN,2020 Q4,Claims incurred,Non-Life,R0301,,20250930,148
SPAIN,2020 Q4,Gross - Direct Business,Non-Life,R0310,20091.445091,20250930,148
SPAIN,2020 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0320,3054.804393,20250930,148
SPAIN,2020 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,713.668778,20250930,148
SPAIN,2020 Q4,Reinsurers' share,Non-Life,R0340,4160.015965,20250930,148
SPAIN,2020 Q4,Net,Non-Life,R0400,19699.902296,20250930,148
SPAIN,2020 Q4,Changes in other technical provisions,Non-Life,R0401,,20250930,148
SPAIN,2020 Q4,Gross - Direct Business,Non-Life,R0410,8.605547,20250930,148
SPAIN,2020 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0420,0.210422,20250930,148
SPAIN,2020 Q4,Reinsurers' share,Non-Life,R0440,-3.519571,20250930,148
SPAIN,2020 Q4,Net,Non-Life,R0500,12.33554,20250930,148
SPAIN,2020 Q4,Expenses incurred,Non-Life,R0550,9656.487497,20250930,148
SPAIN,2020 Q4,Other expenses,Non-Life,R1200,95.189713,20250930,148
SPAIN,2020 Q4,Balance - other technical expenses/income,Non-Life,R1210,,20250930,148
SPAIN,2020 Q4,Total technical expenses,Non-Life,R1300,9751.67721,20250930,148
SPAIN,2020 Q4,Premiums written,Life,R1401,,20250930,148
SPAIN,2020 Q4,Gross,Life,R1410,25107.528838,20250930,148
SPAIN,2020 Q4,Reinsurers' share,Life,R1420,3887.783958,20250930,148
SPAIN,2020 Q4,Net,Life,R1500,21219.74488,20250930,148
SPAIN,2020 Q4,Premiums earned,Life,R1501,,20250930,148
SPAIN,2020 Q4,Gross,Life,R1510,24993.259388,20250930,148
SPAIN,2020 Q4,Reinsurers' share,Life,R1520,3966.888656,20250930,148
SPAIN,2020 Q4,Net,Life,R1600,21026.370733,20250930,148
SPAIN,2020 Q4,Claims incurred,Life,R1601,,20250930,148
SPAIN,2020 Q4,Gross,Life,R1610,26285.941453,20250930,148
SPAIN,2020 Q4,Reinsurers' share,Life,R1620,647.04729,20250930,148
SPAIN,2020 Q4,Net,Life,R1700,25638.894163,20250930,148
SPAIN,2020 Q4,Changes in other technical provisions,Life,R1701,,20250930,148
SPAIN,2020 Q4,Gross,Life,R1710,-935.595026,20250930,148
SPAIN,2020 Q4,Reinsurers' share,Life,R1720,1666.372235,20250930,148
SPAIN,2020 Q4,Net,Life,R1800,-2601.967261,20250930,148
SPAIN,2020 Q4,Expenses incurred,Life,R1900,3497.207572,20250930,148
SPAIN,2020 Q4,Other expenses,Life,R2500,537.492968,20250930,148
SPAIN,2020 Q4,Balance - other technical expenses/income,Life,R2510,,20250930,148
SPAIN,2020 Q4,Total technical expenses,Life,R2600,4034.700541,20250930,148
SPAIN,2020 Q4,Net Combined Ratio,Non-Life,Z0001,0.92,20250930,148
SPAIN,2020 Q4,Net Expense Ratio,Non-Life,Z0002,0.3,20250930,148
SPAIN,2021 Q1,Premiums written,Non-Life,R0101,,20250930,150
SPAIN,2021 Q1,Gross - Direct Business,Non-Life,R0110,12440.119372,20250930,150
SPAIN,2021 Q1,Gross - Proportional reinsurance accepted,Non-Life,R0120,380.681898,20250930,150
SPAIN,2021 Q1,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,37.959888,20250930,150
SPAIN,2021 Q1,Reinsurers' share,Non-Life,R0140,1599.914268,20250930,150
SPAIN,2021 Q1,Net,Non-Life,R0200,11258.84689,20250930,150
SPAIN,2021 Q1,Premiums earned,Non-Life,R0201,,20250930,150
SPAIN,2021 Q1,Gross - Direct Business,Non-Life,R0210,8311.06788,20250930,150
SPAIN,2021 Q1,Gross - Proportional reinsurance accepted,Non-Life,R0220,310.504353,20250930,150
SPAIN,2021 Q1,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,37.910302,20250930,150
SPAIN,2021 Q1,Reinsurers' share,Non-Life,R0240,1327.371416,20250930,150
SPAIN,2021 Q1,Net,Non-Life,R0300,7332.111118,20250930,150
SPAIN,2021 Q1,Claims incurred,Non-Life,R0301,,20250930,150
SPAIN,2021 Q1,Gross - Direct Business,Non-Life,R0310,4509.425984,20250930,150
SPAIN,2021 Q1,Gross - Proportional reinsurance accepted,Non-Life,R0320,181.231731,20250930,150
SPAIN,2021 Q1,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,36.204028,20250930,150
SPAIN,2021 Q1,Reinsurers' share,Non-Life,R0340,622.553304,20250930,150
SPAIN,2021 Q1,Net,Non-Life,R0400,4104.308439,20250930,150
SPAIN,2021 Q1,Changes in other technical provisions,Non-Life,R0401,,20250930,150
SPAIN,2021 Q1,Gross - Direct Business,Non-Life,R0410,-12.80961,20250930,150
SPAIN,2021 Q1,Gross - Proportional reinsurance accepted,Non-Life,R0420,-0.435309,20250930,150
SPAIN,2021 Q1,Reinsurers' share,Non-Life,R0440,-1.999565,20250930,150
SPAIN,2021 Q1,Net,Non-Life,R0500,-11.245355,20250930,150
SPAIN,2021 Q1,Expenses incurred,Non-Life,R0550,2140.221299,20250930,150
SPAIN,2021 Q1,Other expenses,Non-Life,R1200,10.457961,20250930,150
SPAIN,2021 Q1,Balance - other technical expenses/income,Non-Life,R1210,,20250930,150
SPAIN,2021 Q1,Total technical expenses,Non-Life,R1300,2150.67926,20250930,150
SPAIN,2021 Q1,Premiums written,Life,R1401,,20250930,150
SPAIN,2021 Q1,Gross,Life,R1410,7124.532153,20250930,150
SPAIN,2021 Q1,Reinsurers' share,Life,R1420,312.387794,20250930,150
SPAIN,2021 Q1,Net,Life,R1500,6812.144359,20250930,150
SPAIN,2021 Q1,Premiums earned,Life,R1501,,20250930,150
SPAIN,2021 Q1,Gross,Life,R1510,6279.473267,20250930,150
SPAIN,2021 Q1,Reinsurers' share,Life,R1520,238.736219,20250930,150
SPAIN,2021 Q1,Net,Life,R1600,6040.737048,20250930,150
SPAIN,2021 Q1,Claims incurred,Life,R1601,,20250930,150
SPAIN,2021 Q1,Gross,Life,R1610,7066.989025,20250930,150
SPAIN,2021 Q1,Reinsurers' share,Life,R1620,171.92815,20250930,150
SPAIN,2021 Q1,Net,Life,R1700,6895.060875,20250930,150
SPAIN,2021 Q1,Changes in other technical provisions,Life,R1701,,20250930,150
SPAIN,2021 Q1,Gross,Life,R1710,-1130.624591,20250930,150
SPAIN,2021 Q1,Reinsurers' share,Life,R1720,-55.330695,20250930,150
SPAIN,2021 Q1,Net,Life,R1800,-1075.293897,20250930,150
SPAIN,2021 Q1,Expenses incurred,Life,R1900,857.788014,20250930,150
SPAIN,2021 Q1,Other expenses,Life,R2500,34.410883,20250930,150
SPAIN,2021 Q1,Balance - other technical expenses/income,Life,R2510,,20250930,150
SPAIN,2021 Q1,Total technical expenses,Life,R2600,892.198898,20250930,150
SPAIN,2021 Q1,Net Combined Ratio,Non-Life,Z0001,0.85,20250930,150
SPAIN,2021 Q1,Net Expense Ratio,Non-Life,Z0002,0.29,20250930,150
SPAIN,2021 Q2,Premiums written,Non-Life,R0101,,20250930,149
SPAIN,2021 Q2,Gross - Direct Business,Non-Life,R0110,19997.325261,20250930,149
SPAIN,2021 Q2,Gross - Proportional reinsurance accepted,Non-Life,R0120,685.958857,20250930,149
SPAIN,2021 Q2,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,71.459258,20250930,149
SPAIN,2021 Q2,Reinsurers' share,Non-Life,R0140,3041.841032,20250930,149
SPAIN,2021 Q2,Net,Non-Life,R0200,17712.902344,20250930,149
SPAIN,2021 Q2,Premiums earned,Non-Life,R0201,,20250930,149
SPAIN,2021 Q2,Gross - Direct Business,Non-Life,R0210,16834.266915,20250930,149
SPAIN,2021 Q2,Gross - Proportional reinsurance accepted,Non-Life,R0220,633.925504,20250930,149
SPAIN,2021 Q2,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,71.446187,20250930,149
SPAIN,2021 Q2,Reinsurers' share,Non-Life,R0240,2733.558891,20250930,149
SPAIN,2021 Q2,Net,Non-Life,R0300,14806.079716,20250930,149
SPAIN,2021 Q2,Claims incurred,Non-Life,R0301,,20250930,149
SPAIN,2021 Q2,Gross - Direct Business,Non-Life,R0310,10597.016966,20250930,149
SPAIN,2021 Q2,Gross - Proportional reinsurance accepted,Non-Life,R0320,378.465934,20250930,149
SPAIN,2021 Q2,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,60.056254,20250930,149
SPAIN,2021 Q2,Reinsurers' share,Non-Life,R0340,1540.957139,20250930,149
SPAIN,2021 Q2,Net,Non-Life,R0400,9494.582016,20250930,149
SPAIN,2021 Q2,Changes in other technical provisions,Non-Life,R0401,,20250930,149
SPAIN,2021 Q2,Gross - Direct Business,Non-Life,R0410,-10.373191,20250930,149
SPAIN,2021 Q2,Gross - Proportional reinsurance accepted,Non-Life,R0420,-0.212879,20250930,149
SPAIN,2021 Q2,Reinsurers' share,Non-Life,R0440,-2.550708,20250930,149
SPAIN,2021 Q2,Net,Non-Life,R0500,-8.035362,20250930,149
SPAIN,2021 Q2,Expenses incurred,Non-Life,R0550,4299.899545,20250930,149
SPAIN,2021 Q2,Other expenses,Non-Life,R1200,32.88147,20250930,149
SPAIN,2021 Q2,Balance - other technical expenses/income,Non-Life,R1210,,20250930,149
SPAIN,2021 Q2,Total technical expenses,Non-Life,R1300,4332.781014,20250930,149
SPAIN,2021 Q2,Premiums written,Life,R1401,,20250930,149
SPAIN,2021 Q2,Gross,Life,R1410,12831.662966,20250930,149
SPAIN,2021 Q2,Reinsurers' share,Life,R1420,475.947687,20250930,149
SPAIN,2021 Q2,Net,Life,R1500,12355.715278,20250930,149
SPAIN,2021 Q2,Premiums earned,Life,R1501,,20250930,149
SPAIN,2021 Q2,Gross,Life,R1510,12232.394153,20250930,149
SPAIN,2021 Q2,Reinsurers' share,Life,R1520,413.895535,20250930,149
SPAIN,2021 Q2,Net,Life,R1600,11818.498618,20250930,149
SPAIN,2021 Q2,Claims incurred,Life,R1601,,20250930,149
SPAIN,2021 Q2,Gross,Life,R1610,13645.149799,20250930,149
SPAIN,2021 Q2,Reinsurers' share,Life,R1620,231.090573,20250930,149
SPAIN,2021 Q2,Net,Life,R1700,13414.059226,20250930,149
SPAIN,2021 Q2,Changes in other technical provisions,Life,R1701,,20250930,149
SPAIN,2021 Q2,Gross,Life,R1710,-1850.055557,20250930,149
SPAIN,2021 Q2,Reinsurers' share,Life,R1720,-64.902261,20250930,149
SPAIN,2021 Q2,Net,Life,R1800,-1785.153296,20250930,149
SPAIN,2021 Q2,Expenses incurred,Life,R1900,1800.05288,20250930,149
SPAIN,2021 Q2,Other expenses,Life,R2500,268.084686,20250930,149
SPAIN,2021 Q2,Balance - other technical expenses/income,Life,R2510,,20250930,149
SPAIN,2021 Q2,Total technical expenses,Life,R2600,2068.137566,20250930,149
SPAIN,2021 Q2,Net Combined Ratio,Non-Life,Z0001,0.93,20250930,149
SPAIN,2021 Q2,Net Expense Ratio,Non-Life,Z0002,0.29,20250930,149
SPAIN,2021 Q3,Premiums written,Non-Life,R0101,,20250930,148
SPAIN,2021 Q3,Gross - Direct Business,Non-Life,R0110,26710.900062,20250930,148
SPAIN,2021 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0120,4181.904214,20250930,148
SPAIN,2021 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,931.831131,20250930,148
SPAIN,2021 Q3,Reinsurers' share,Non-Life,R0140,6010.076099,20250930,148
SPAIN,2021 Q3,Net,Non-Life,R0200,25814.559308,20250930,148
SPAIN,2021 Q3,Premiums earned,Non-Life,R0201,,20250930,148
SPAIN,2021 Q3,Gross - Direct Business,Non-Life,R0210,25265.369436,20250930,148
SPAIN,2021 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0220,3961.240648,20250930,148
SPAIN,2021 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,849.543855,20250930,148
SPAIN,2021 Q3,Reinsurers' share,Non-Life,R0240,5751.199215,20250930,148
SPAIN,2021 Q3,Net,Non-Life,R0300,24324.954724,20250930,148
SPAIN,2021 Q3,Claims incurred,Non-Life,R0301,,20250930,148
SPAIN,2021 Q3,Gross - Direct Business,Non-Life,R0310,15651.862225,20250930,148
SPAIN,2021 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0320,2218.930043,20250930,148
SPAIN,2021 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,750.804984,20250930,148
SPAIN,2021 Q3,Reinsurers' share,Non-Life,R0340,2974.919718,20250930,148
SPAIN,2021 Q3,Net,Non-Life,R0400,15646.677534,20250930,148
SPAIN,2021 Q3,Changes in other technical provisions,Non-Life,R0401,,20250930,148
SPAIN,2021 Q3,Gross - Direct Business,Non-Life,R0410,-16.782839,20250930,148
SPAIN,2021 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0420,0.086794,20250930,148
SPAIN,2021 Q3,Reinsurers' share,Non-Life,R0440,-2.799753,20250930,148
SPAIN,2021 Q3,Net,Non-Life,R0500,-13.896292,20250930,148
SPAIN,2021 Q3,Expenses incurred,Non-Life,R0550,6986.902024,20250930,148
SPAIN,2021 Q3,Other expenses,Non-Life,R1200,53.505716,20250930,148
SPAIN,2021 Q3,Balance - other technical expenses/income,Non-Life,R1210,,20250930,148
SPAIN,2021 Q3,Total technical expenses,Non-Life,R1300,7040.407739,20250930,148
SPAIN,2021 Q3,Premiums written,Life,R1401,,20250930,148
SPAIN,2021 Q3,Gross,Life,R1410,17843.639135,20250930,148
SPAIN,2021 Q3,Reinsurers' share,Life,R1420,655.486241,20250930,148
SPAIN,2021 Q3,Net,Life,R1500,17188.152894,20250930,148
SPAIN,2021 Q3,Premiums earned,Life,R1501,,20250930,148
SPAIN,2021 Q3,Gross,Life,R1510,17584.795325,20250930,148
SPAIN,2021 Q3,Reinsurers' share,Life,R1520,629.323381,20250930,148
SPAIN,2021 Q3,Net,Life,R1600,16955.471944,20250930,148
SPAIN,2021 Q3,Claims incurred,Life,R1601,,20250930,148
SPAIN,2021 Q3,Gross,Life,R1610,20558.614856,20250930,148
SPAIN,2021 Q3,Reinsurers' share,Life,R1620,503.166728,20250930,148
SPAIN,2021 Q3,Net,Life,R1700,20055.448128,20250930,148
SPAIN,2021 Q3,Changes in other technical provisions,Life,R1701,,20250930,148
SPAIN,2021 Q3,Gross,Life,R1710,-1373.454547,20250930,148
SPAIN,2021 Q3,Reinsurers' share,Life,R1720,-265.773731,20250930,148
SPAIN,2021 Q3,Net,Life,R1800,-1107.680816,20250930,148
SPAIN,2021 Q3,Expenses incurred,Life,R1900,2781.542439,20250930,148
SPAIN,2021 Q3,Other expenses,Life,R2500,115.410713,20250930,148
SPAIN,2021 Q3,Balance - other technical expenses/income,Life,R2510,,20250930,148
SPAIN,2021 Q3,Total technical expenses,Life,R2600,2896.953152,20250930,148
SPAIN,2021 Q3,Net Combined Ratio,Non-Life,Z0001,0.93,20250930,148
SPAIN,2021 Q3,Net Expense Ratio,Non-Life,Z0002,0.29,20250930,148
SPAIN,2021 Q4,Premiums written,Non-Life,R0101,,20250930,150
SPAIN,2021 Q4,Gross - Direct Business,Non-Life,R0110,34480.41681,20250930,150
SPAIN,2021 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0120,4522.186473,20250930,150
SPAIN,2021 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,967.068255,20250930,150
SPAIN,2021 Q4,Reinsurers' share,Non-Life,R0140,7256.971741,20250930,150
SPAIN,2021 Q4,Net,Non-Life,R0200,32712.699797,20250930,150
SPAIN,2021 Q4,Premiums earned,Non-Life,R0201,,20250930,150
SPAIN,2021 Q4,Gross - Direct Business,Non-Life,R0210,34106.32509,20250930,150
SPAIN,2021 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0220,4314.673847,20250930,150
SPAIN,2021 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,885.192056,20250930,150
